Time,VIX3M/VIX,rsi,atr,macd,bb_high,bb_mid,bb_low,SPY Trailing 7-day Return %,Label
2020-09-17 14:00:00-04:00,1.139687158966897,36.18620034367246,0.6849123066448533,-0.7394036863291185,5.846396337377704,5.829790261251783,5.813184185125862,-1.7159676232523868,0
2020-09-21 11:00:00-04:00,1.0986473111184427,24.1429633038507,0.9432410436566551,-2.1345600804952065,5.842717943241324,5.8126474805070085,5.782577017772693,-2.7706593505984496,1
2020-09-22 16:00:00-04:00,1.1790766939687267,50.75620451711133,0.6457657629997386,-0.9180254984894495,5.8145908297450655,5.795622933546028,5.77665503734699,-3.2991803278688634,0
2020-09-23 16:00:00-04:00,1.16445066480056,31.6504880934858,0.597308882082295,-1.1568552118791966,5.807620426507027,5.792066810713611,5.776513194920195,-5.701844112575618,1
2020-09-28 11:00:00-04:00,1.1970149253731341,66.8528691497147,0.816982794938523,0.45379541178601246,5.809865553894352,5.789944007627055,5.7700224613597575,1.4160690409626915,1
2020-10-06 12:00:00-04:00,1.1013874066168623,62.438633991350464,0.1608360237062987,0.8063964238067917,5.835361514700393,5.823616497427658,5.811871480154922,1.512705530642751,1
2020-10-09 13:00:00-04:00,1.126821583300512,71.98165072316485,-0.050423528496039226,1.2395053370176246,5.8556270626814095,5.837487463503075,5.819347864324741,3.10342775529636,0
2020-10-26 12:00:00-04:00,0.9920483460559797,31.449263266011553,0.25143672345911633,-0.6677462797158724,5.853190682828675,5.841989910549682,5.8307891382706885,-3.1434128482352293,0
2020-10-28 11:00:00-04:00,0.9453441295546557,20.42218503963054,0.6747765084944578,-1.7493397013269336,5.85496907519991,5.829047224386672,5.803125373573434,-5.216211535130764,1
2020-11-03 11:00:00-05:00,0.951044947036931,64.01458513484562,1.1647182387325588,0.15239863932190686,5.823344571902381,5.799791073148976,5.77623757439557,0.41046995835811884,1
2020-11-04 12:00:00-05:00,1.022680412371134,74.73757489294115,1.2596556240312946,2.0173504355765743,5.852901668632427,5.813723203014729,5.774544737397031,2.4210433192769245,1
2020-11-09 11:00:00-05:00,1.0834414180717682,76.98114183756029,1.3834120775221097,2.6815530054196617,5.885617795322297,5.861717584089198,5.837817372856099,10.968139141142064,0
2020-11-10 12:00:00-05:00,1.0537761961249505,56.04280294860063,1.2657275870729607,1.7878426330963317,5.89688132556066,5.87218641368905,5.847491501817441,7.682256054942726,1
2020-11-16 12:00:00-05:00,1.1055363321799307,67.64431555447366,0.19107836633548242,1.051927299563046,5.894069743234865,5.878589151110164,5.863108558985464,3.0438751640326234,1
2020-12-04 12:00:00-05:00,1.1658630665380907,67.00235447130238,-0.31859812620494377,0.6854168369209092,5.913483311886678,5.908194242629027,5.902905173371376,1.9053404760589923,1
2021-01-06 12:00:00-05:00,1.1220594762538838,67.79937093643336,0.2611150708076896,0.4496167178398642,5.932936178567647,5.918775356532998,5.904614534498349,0.89415176413726,1
2021-01-20 13:00:00-05:00,1.188878676470588,71.99609680876965,-0.1443065650828537,0.6076381343424404,5.952454574960556,5.938944383368973,5.9254341917773905,1.5202390080109984,0
2021-01-27 16:00:00-05:00,0.9602257457672667,29.51072310403575,0.5065159939070898,-1.24755987534326,5.965035227339785,5.946017321485483,5.926999415631181,-2.1263248689833607,1
2021-02-02 12:00:00-05:00,1.1372245844607654,64.27413985504829,0.7244900626993553,0.2571720580346578,5.9526506469519775,5.9319588473877465,5.911267047823515,-0.21906947631962628,1
2021-02-09 14:00:00-05:00,1.2699240986717268,70.1192077059132,-0.4455330128088067,1.0422769920222783,5.972338798733906,5.965709744572275,5.959080690410644,3.8398149871075766,0
